Inventory Number,Title,Art Type,Full Year,Media,Image,Framed,Current Owner,Contact Id,Artist Id,Location,Bin,Confirmed Middleton Hills,
A-021152,SNOWY EGRETS I-III,FINE ART,,MONOTYPE TRIPTYCH,I:\Image\amons snowy egrets I-III.jpg,false,0,,3359,2518,,,
A-021153,CROSSING THE RIVER: CHASING,FINE ART,2003,COLOR LITHOGRAPH,I:\Image\liu crossing the river - chasing.JPG,false,0,,2348,2518,,,
A-021154,VELVET LEAVES,FINE ART,2007,HAND DYED TEXTILE WITH QUILTING,I:\Image\st cyr velvet leaves.jpg,false,0,,2890,2518,,,
A-021155,TREE OF LIFE,FINE ART,2007,QUILT,I:\Image\schmucker tree of life.jpg,false,0,,2108,2518,,,
A-021156,CENTER DIAMOND,FINE ART,2007,QUILT,I:\Image\schmucker center diamond 21156.jpg,false,0,,2108,2518,,,
A-021157,OLD MAID'S PATIENCE,FINE ART,2007,QUILT,I:\Image\schmucker old maids patience 21157.jpg,false,0,,2108,2518,,,
A-021158,MEXICAN ARCHES,FINE ART,2007,HAND DYED TEXTILE WITH QUILTING,I:\Image\st cyr mexican arches.jpg,false,0,,2890,2518,,,
A-021159,NEEDLES,FINE ART,2007,COLOR WOODCUT,I:\Image\buck needles.jpg,false,0,,2084,2518,,,
A-021160,TREES,FINE ART,2006,COLOR LITHOGRAPH,I:\Image\rattanangkoon trees.JPG,false,0,,2322,2518,,,
A-021161,LINDENIA ORCHIDS: CYMBIDIUM TRACYANUM PL. DXIV,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21161.jpg,false,0,,3374,2518,B7,TRUE,
A-021162,LINDENIA ORCHIDS: ODONTOGLOSSUM CRISPUM PL. DXXI,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21162.jpg,false,0,,3374,2518,B7,TRUE,
A-021163,LINDENIA ORCHIDS: ODONTOGLOSSUM CRISPUM VAR. FASTUOSUM PL. CXV,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21163.jpg,false,0,,3374,2518,B7,TRUE,
A-021164,LINDENIA ORCHIDS: CATTLEYA MOSSIAE VAR. ALBA & VAR. REINECKEANA,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21164.jpg,false,0,,3375,2518,B8,TRUE,
A-021165,LINDENIA ORCHIDS: ZYGOPETALUM CERINUM,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21165.jpg,false,0,,3376,2518,A3,TRUE,
A-021166,LINDENIA ORCHIDS: CATTLEYA VIRGINALIS,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21166.jpg,false,0,,3374,2518,,,
A-021167,LINDENIA ORCHIDS: CATASETUM BUNGEROTHI,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21167.jpg,false,0,,3374,2518,B7,TRUE,
A-021168,LINDENIA ORCHIDS: SOBRALIA VIOLACEA,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21168.jpg,false,0,,3374,2518,,,
A-021169,LINDENIA ORCHIDS: CATTLEYA LABIATA,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21169.jpg,false,0,,3374,2518,B7,TRUE,
A-021170,LINDENIA ORCHIDS: CYPRIPEDIUM ENGELHARDTAE,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21170.jpg,false,0,,3374,2518,B7,TRUE,
A-021171,LINDENIA ORCHIDS: DENDROBIUM SUPERBIENS,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21171.jpg,false,0,,3374,2518,B7,TRUE,
A-021172,LINDENIA ORCHIDS: ODONTOGLOSSUM PESCATOREI,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21172.jpg,false,0,,3374,2518,B7,TRUE,
A-021173,LINDENIA ORCHIDS: CYPRIPEDIUM,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21173.jpg,false,0,,3374,2518,,,
A-021174,LINDENIA ORCHIDS: DENDROBIUM BIGIBBUM,FINE ART,1889,CHROMOLITHOGRAPH,I:\Image\de pannemaker 21174.jpg,false,0,,3374,2518,,,
A-021175,LILIES AFLOAT,FINE ART,1996,SILKSCREEN,I:\Image\asoma lilies afloat.jpg,false,0,,289,2518,,,
A-021176,LILIES AFLOAT,FINE ART,1996,SILKSCREEN,I:\Image\asoma lilies afloat.jpg,false,0,,289,2518,B1,TRUE,
A-021177,LILIES AFLOAT,FINE ART,1996,SILKSCREEN,I:\Image\asoma lilies afloat.jpg,false,0,,289,2518,B1,TRUE,
A-021178,MOCHA 5,FINE ART,2007,MIXED MEDIA,I:\Image\judge mocha 5.jpg,false,3339,3339,2386,3339,,,
A-021179,UNTITLED,FINE ART,,ACRYLIC PAINTING,I:\Image\milan 21179.jpg,false,0,,3378,2518,,,
A-021180,UNTITLED,FINE ART,,ACRYLIC PAINTING,I:\Image\milan 21180.jpg,false,3339,3339,3378,3339,,,
A-021181,RUST VELVET,FINE ART,2007,HAND DYED TEXTILE WITH QUILTING,I:\Image\st cyr rust.jpg,false,0,,2890,2518,,,
A-021182,AUTUMN DRIFT GREEN 7,FINE ART,2006,ACRYLIC PAINTING,I:\Image\mc alpine 21182.jpg,false,0,,2392,2518,B6,,
A-021183,AUTUMN DRIFT GREEN 8,FINE ART,2006,ACRYLIC PAINTING,I:\Image\mc alpine 21183.jpg,false,0,,2392,2518,B6,,
A-021184,INFLOURESCENCE 12,FINE ART,2006,ACRYLIC PAINTING,I:\Image\mc alpine 21184.jpg,false,0,,2392,2518,B6,,
A-021185,INFLOURESCENCE 12,FINE ART,2006,ACRYLIC PAINTING,I:\Image\mc alpine 21185.jpg,false,0,,2392,2518,B6,,
A-021186,UNTITLED,FINE ART,2006,PAINTING ON PAPER,I:\Image\chandler 21186.jpg,false,0,,3310,2518,,,
A-021187,UNTITLED,FINE ART,2006,PAINTING ON PAPER,I:\Image\chandler 21187.jpg,false,0,,3310,2518,,,
A-021188,UNTITLED,FINE ART,2006,PAINTING ON PAPER,I:\Image\chandler 21188.jpg,false,0,,3310,2518,,,
A-021189,UNTITLED,FINE ART,2006,PAINTING ON PAPER,I:\Image\chandler 21189.jpg,false,0,,3310,2518,,,
A-021190,UNTITLED,FINE ART,2006,PAINTING ON PAPER,I:\Image\chandler 21190.jpg,false,0,,3310,2518,,,
A-021191,UNDER WATER TAPESTRY,FINE ART,,MONOTYPE,I:\Image\wood 21191.jpg,false,0,,3379,2518,,,
A-021192,NUTS AND BOLTS,FINE ART,,MONOTYPE,I:\Image\wood 21192.jpg,false,0,,3379,2518,,,
A-021193,UNTITLED,FINE ART,,MONOTYPE,I:\Image\wood 21193.jpg,false,0,,3379,2518,,,
A-021194,DOG IN A  BASKET,FINE ART,,SERIGRAPH,I:\Image\spence dog in a basket.jpg,false,0,,2230,2518,,,
A-021195,CAR AND CAMERA,FINE ART,,SERIGRAPH,I:\Image\spence car and camera.jpg,false,0,,2230,2518,A5,TRUE,
A-021196,WATERLILY PURPLE,FINE ART,2007,COLOR PHOTOGRAPH,I:\Image\kraft waterlily purple.jpg,false,0,,3384,2518,,,
A-021197,DAHLIA YELLOW PINK2,FINE ART,2007,COLOR PHOTOGRAPH,I:\Image\kraft Dahlia yellow pink 2 lightened.jpg,false,0,,3384,2518,,,
A-021198,DAHLIA YELLOW PINK,FINE ART,2007,COLOR PHOTOGRAPH,I:\Image\kraft dahlia yellow pink 1.jpg,false,0,,3384,2518,,,
A-021199,POPPY WHITE,FINE ART,2007,COLOR PHOTOGRAPH,I:\Image\kraft poppy white.jpg,false,0,,3384,2518,,,
A-021200,MAPLE VALLEY I,FINE ART,1998,SERIGRAPH,I:\Image\edwards maple valley i.jpg,false,0,,2208,2518,,,
A-021201,MAPLE VALLEY II,FINE ART,1998,SERIGRAPH,I:\Image\edwards maple valley ii.jpg,false,0,,2208,2518,,,
A-021202,MACINTOSH POND I,FINE ART,2000,SERIGRAPH,I:\Image\edwards macintosh pond i.jpg,false,0,,2208,2518,,,
A-021203,MACINTOSH POND II,FINE ART,2000,SERIGRAPH,I:\Image\edwards macintosh pond ii.jpg,false,0,,2208,2518,,,
A-021204,BOW VALLEY I,FINE ART,2002,SERIGRAPH,I:\Image\edwards bow valley i.jpg,false,3543,3543,2208,3543,,,
A-021205,BOW VALLEY II,FINE ART,2002,SERIGRAPH,I:\Image\edwards bow valley ii.jpg,false,3543,3543,2208,3543,,,
A-021206,SPIRIT LEAF I,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 1.jpg,false,0,,2385,2518,,,
A-021207,SPIRIT LEAF II,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 2.jpg,false,0,,2385,2518,,,
A-021208,SPIRIT LEAF III,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 3.jpg,false,0,,2385,2518,,,
A-021209,SPIRIT LEAF V,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 5.jpg,false,0,,2385,2518,,,
A-021210,SPIRIT LEAF VI,FINE ART,,SERIGRAPH,I:\Image\hoepting spirit leaf 6.jpg,false,0,,2385,2518,,,
A-021211,UNTITLED,FINE ART,2007,ACRYLIC PAINTING,I:\Image\petkov 21211.jpg,false,0,,2331,2518,,,
A-021212,UNTITLED,FINE ART,2007,ACRYLIC PAINTING,I:\Image\petkov 21212.jpg,false,0,,2331,2518,,,
A-021213,KOI POND IX,FINE ART,2006,MIXED MEDIA,I:\Image\koury 21213.jpg,true,3533,3533,2396,3533,C3,,
A-021214,HEARTLAND AUTUMN,FINE ART,2000,GICLEE',I:\Image\mitchell heartland autumn.jpg,false,3536,3536,2319,3537,,,
A-021215,CODEX 2M,FINE ART,2006,MIXED MEDIA,I:\Image\bain 21215.jpg,false,0,,150,2518,,,
A-021216,CODEX 3H,FINE ART,2006,MIXED MEDIA,I:\Image\bain codex 3k.jpg,false,0,,150,2518,,,
A-021217,CODEX 4J,FINE ART,2006,MIXED MEDIA,I:\Image\bain codex 4k.jpg,false,0,,150,2518,,,
A-021218,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\ling 21218.jpg,false,0,,2399,2518,,,
A-021219,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\ling 21219.jpg,false,0,,2399,2518,,,
A-021220,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\ling 21220.jpg,false,0,,2399,2518,C3,TRUE,
A-021221,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\ling 21221.jpg,false,0,,2399,2518,,,
A-021222,BAMBOO SCREEN,FINE ART,,MIXED MEDIA,I:\Image\wood 21222.jpg,false,0,,2524,2518,,,
A-021223,GINKO AND FERN,FINE ART,,MIXED MEDIA,I:\Image\wood 21223.jpg,false,0,,2524,2518,,,
A-021224,SUMMER'S SPELL II,FINE ART,,MONOTYPE,I:\Image\tullis 21224.jpg,false,0,,2394,2518,,,
A-021225,TAKING FLIGHT I,FINE ART,,MONOTYPE,I:\Image\tullis 21225.jpg,false,0,,2394,2518,,,
A-021226,FALL FOCUS I,FINE ART,,MONOTYPE,I:\Image\tullis 21226.jpg,false,0,,2394,2518,,,
A-021227,TROPICAL I,FINE ART,,LINOLEUM BLOCK PRINT,I:\Image\kesler 21227.jpg,false,0,,2301,2518,B10,TRUE,
A-021228,UNTITLED,FINE ART,2007,PAINTING ON PAPER,I:\Image\romanowski 21228.jpg,false,3502,3502,2405,3502,,,
A-021229,UNTITLED,FINE ART,2007,PAINTING ON PAPER,I:\Image\romanowski 21229.jpg,false,3502,3502,2405,3502,,,
A-021230,UNTITLED,FINE ART,2007,PAINTING ON PAPER,I:\Image\romanowski 21230.jpg,false,0,,2405,2518,,,
A-021231,UNTITLED,FINE ART,2007,PAINTING ON PAPER,I:\Image\romanowski 21231.jpg,false,0,,2405,2518,,,
A-021232,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\ling 21232.jpg,false,0,,2399,2518,,,
A-021233,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\ling 21233.jpg,false,0,,2399,2518,,,
A-021234,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\ling 21233.jpg,false,0,,2399,2518,,,
A-021235,SERENE RETREAT II,FINE ART,2007,MONOPRINT,I:\Image\tullis 21235.jpg,false,0,,2394,2518,,,
A-021236,THE GATHERING III,FINE ART,2007,MONOPRINT,I:\Image\tullis 21236.jpg,false,0,,2394,2518,,,
A-021237,NEAR THE RIVER'S EDGE II,FINE ART,2007,MONOPRINT,I:\Image\tullis 21237.jpg,false,0,,2394,2518,,,
A-021238,AUTUMN SONATA II,FINE ART,2007,MONOPRINT,I:\Image\tullis 21238.jpg,false,0,,2394,2518,,,
A-021239,URBAN GARDEN I,FINE ART,,ACRYLIC PAINTING,,false,0,,3386,2518,,,
A-021240,URBAN GARDEN II,FINE ART,,ACRYLIC PAINTING,,false,0,,3386,2518,,,
A-021241,BAMBOO I,FINE ART,2007,MIXED MEDIA,I:\Image\ling bamboo 21241.jpg,false,3543,3543,2399,3543,,,
A-021242,BAMBOO II,FINE ART,2007,MIXED MEDIA,I:\Image\ling bamboo 21242.jpg,false,3543,3543,2399,3543,,,
A-021243,CHERRY BLOSSOM I,FINE ART,2007,MIXED MEDIA,I:\Image\ling 21243.jpg,false,0,,2399,2518,,,
A-021244,CHERRY BLOSSOM II,FINE ART,2007,MIXED MEDIA,I:\Image\ling 21244.jpg,false,0,,2399,2518,,,
A-021245,THE CONNECTION,FINE ART,2007,ACRYLIC PAINTING ON CANVAS,I:\Image\hambley the connection.jpg,false,0,,3408,2518,,,
A-021246,RED IN GREEN,FINE ART,2007,ACRYLIC PAINTING ON CANVAS,I:\Image\hambley red in green.jpg,false,0,,3408,2518,,,
A-021247,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\bergstrom 21247.jpg,false,0,,2232,2518,,,
A-021248,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\bergstrom 21248.jpg,false,0,,2232,2518,,,
A-021249,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\bergstrom 21249.jpg,false,0,,2232,2518,,,
A-021250,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\bergstrom 21250.jpg,false,0,,2232,2518,,,
A-021251,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\schofield 21251.jpg,false,0,,3409,2518,A3,TRUE,
A-021252,UNTITLED,FINE ART,2007,MIXED MEDIA,I:\Image\schofield 21252.jpg,false,0,,3409,2518,A3,TRUE,
A-021253,THE FIELD I,FINE ART,2007,PAINTING ON PAPER,I:\Image\antillion the field i.JPG,false,0,,2329,2518,,,
A-021254,THE FIELD II,FINE ART,2007,PAINTING ON PAPER,I:\Image\antillion the field ii.JPG,false,0,,2329,2518,,,
A-021255,RIVER FIELD I,FINE ART,2007,PAINTING ON PAPER,I:\Image\antillion river field i.JPG,false,0,,2329,2518,,,
A-021256,RIVER FIELD II,FINE ART,2007,PAINTING ON PAPER,I:\Image\antillion river field ii.JPG,false,0,,2329,2518,,,
A-021257,THE TREE,FINE ART,2007,ACRYLIC PAINTING ON PAPER,I:\Image\waltesr 21257.jpg,false,0,,3410,2518,A8,TRUE,
A-021258,SUNNY DAY,FINE ART,2007,ACRYLIC PAINTING ON PAPER,I:\Image\walters sunny day.jpg,false,0,,3410,2518,A8,TRUE,
A-021259,TEAL BLOSSOM II,FINE ART,2007,MIXED MEDIA,I:\Image\dianer teal blossom ii.jpg,false,3543,3543,3413,3543,,,
A-021260,OUTCROP,FINE ART,,LITHOGRAPH,I:\Image\kessler outcrop.jpg,false,0,,62,2518,,,
A-021261,OUTCROP,FINE ART,,LITHOGRAPH,I:\Image\kessler outcrop.jpg,false,0,,62,2518,,,
A-021262,OUTCROP,FINE ART,,LITHOGRAPH,I:\Image\kessler outcrop.jpg,false,0,,62,2518,,,
A-021263,SUN PATTERNS,FINE ART,,LITHOGRAPH,I:\Image\kessler sun patterns.jpg,false,0,,62,2518,,,
A-021264,SUN PATTERNS,FINE ART,,LITHOGRAPH,I:\Image\kessler sun patterns.jpg,false,0,,62,2518,,,
A-021265,SUN PATTERNS,FINE ART,,LITHOGRAPH,I:\Image\kessler sun patterns.jpg,false,3543,3543,62,3543,,,
A-021266,CANYON SHIMMER,FINE ART,2000,LITHOGRAPH,I:\Image\kessler canyon shimmer.jpg,false,0,,62,2518,,,
A-021267,CANYON SHIMMER,FINE ART,2000,LITHOGRAPH,I:\Image\kessler canyon shimmer.jpg,false,0,,62,2518,,,
A-021268,CANYON SHIMMER,FINE ART,2000,LITHOGRAPH,I:\Image\kessler canyon shimmer.jpg,false,0,,62,2518,,,
A-021269,UPPER FALLS,FINE ART,,LITHOGRAPH,I:\Image\kessler upper falls.jpg,false,0,,62,2518,,,
A-021270,UPPER FALLS,FINE ART,,LITHOGRAPH,I:\Image\kessler upper falls.jpg,false,0,,62,2518,,,
A-021271,UPPER FALLS,FINE ART,,LITHOGRAPH,I:\Image\kessler upper falls.jpg,false,0,,62,2518,,,
A-021272,AUTUMN FALLS,FINE ART,,LITHOGRAPH,I:\Image\kessler autumn falls.jpg,false,0,,62,2518,B10,TRUE,
A-021273,AUTUMN FALLS,FINE ART,,LITHOGRAPH,I:\Image\kessler autumn falls.jpg,false,0,,62,2518,B10,TRUE,
A-021274,AUTUMN FALLS,FINE ART,,LITHOGRAPH,I:\Image\kessler autumn falls.jpg,false,0,,62,2518,,,
A-021275,WINDING MEADOW,FINE ART,2000,LITHOGRAPH,I:\Image\kessler winding meadow.jpg,false,0,,62,2518,,,
A-021276,WINDING MEADOW,FINE ART,2000,LITHOGRAPH,I:\Image\kessler winding meadow.jpg,false,0,,62,2518,,,
A-021277,WINDING MEADOW,FINE ART,2000,LITHOGRAPH,I:\Image\kessler winding meadow.jpg,false,0,,62,2518,,,
A-021278,UNTITLED,FINE ART,,MIXED MEDIA,I:\Image\wood 21278.jpg,false,3543,3543,2524,3543,,,
A-021279,UNTITLED,FINE ART,,MIXED MEDIA,I:\Image\wood 21279.jpg,false,0,,2524,2518,,,
A-021280,AUDUBON JULY,FINE ART,2007,SEVENTEEN COLOR SCREENPRINT,I:\Image\goldman Audubon July.jpg,false,0,,139,2518,,,
A-021281,AUDUBON JULY,FINE ART,2007,SEVENTEEN COLOR SCREENPRINT,I:\Image\goldman Audubon July.jpg,false,0,,139,2518,,,
A-021282,BLUE BELLS I,FINE ART,2007,COLOR MONOTYPE WITH GOLD LEAF,I:\Image\kushner blue bells i.jpg,false,0,,261,2518,,,
A-021283,BLUE BELLS III,FINE ART,2007,COLOR MONOTYPE WITH GOLD LEAF,I:\Image\kushner blue bells iii.jpg,false,0,,261,2518,,,
A-021284,GERANIUM IV,FINE ART,2007,COLOR MONOTYPE WITH GOLD LEAF,I:\Image\kushner geranium iv.jpg,false,0,,261,2518,,,
A-021285,GERANIUM VI,FINE ART,2007,COLOR MONOTYPE WITH GOLD LEAF,I:\Image\kushner geranium vi.jpg,false,0,,261,2518,,,
A-021286,WHITE LILAC,FINE ART,2007,COLOR LITHOGRAPH WITH GOLD LEAF,I:\Image\kushner white lilac.jpg,false,0,,261,2518,,,
A-021287,OPTOMISTIC BLUE,FINE ART,2007,ACRYLIC PAINTING ON CANVAS,,false,0,,3408,2518,,,
A-021288,THE LOVELY USE OF COLOUR,FINE ART,2007,ACRYLIC PAINTING ON CANVAS,,false,0,,3408,2518,,,
A-021289,MYSTERY OF THE WOODS,FINE ART,2007,OIL PAINTING,I:\Image\robichaud 21289.jpg,false,0,,2357,2518,,,
A-021290,SUNFLOWERS BEFORE DOOR,FINE ART,2007,OIL PAINTING ON PAPER,I:\Image\robichaud 212890.jpg,false,0,,2357,2518,D7,,
A-021291,GLADIOLAS IN GREEN POT,FINE ART,2007,OIL PAINTING ON PAPER,I:\Image\robichaud 21291.jpg,false,0,,2357,2518,D7,,
A-021292,"SPOTTED HORSE, CRANE & DOG",FINE ART,2004,MONOTYPE WITH CHINE COLLE,I:\Image\dubasky spotted horse with hound and crane 21292.jpg,false,0,,295,2518,C2,,
A-021293,REEDS & WATER PLANTS,FINE ART,1999,MONOTYPE,I:\Image\dubasky reeds and water plants.jpg,false,0,,295,2518,C2,,
A-021294,ISLAND LIGHT,FINE ART,1999,MONOTYPE,I:\Image\dubasky island light.JPG,false,0,,295,2518,C2,,
A-021295,FOREST WITH ORCHIDS,FINE ART,1999,MONOTYPE,I:\Image\dubasky forest with orchids 21295.jpg,false,0,,295,2518,C2,,
A-021296,PLANT & SEED PODS IN SPECKLED FIELD,FINE ART,1997,COLLAGE,I:\Image\dubasky plant and seed in speckled field.jpg,false,0,,295,2518,,,
A-021297,PARADISO SAMPHEA,FINE ART,1998,COLLAGE,I:\Image\dubasky parisio samphea 21296.jpg,false,0,,295,2518,,,
A-021298,STREAM BED & FRAGMNETS,FINE ART,1995,COLLAGE,I:\Image\dubasky streambed and fragments 21298.jpg,false,0,,295,2518,,,
A-021299,TITHARETH,FINE ART,2003,MONOTYPE WITH WATERCOLOR,I:\Image\BENJAMIN TITHARETH.jpg,false,0,,3414,2518,,,
A-021300,PADMA,FINE ART,2003,MONOTYPE WITH WATERCOLOR,I:\Image\BENJAMIN PADMA 21300.jpg,false,0,,3414,2518,,,
A-021301,PADMA,FINE ART,2003,MONOTYPE,I:\Image\BENJAMIN PADMA 21301.jpg,false,0,,3414,2518,,,
A-021302,POM POM  FLOWERS II,FINE ART,2006,MONOTYPE,I:\Image\mitty pom pom flowers ii.jpg,false,0,,3415,2518,,,
A-021303,POM POM  FLOWERS I,FINE ART,2006,MONOTYPE,I:\Image\MITTY POMPOM I.jpg,false,0,,3415,2518,,,
A-021304,CENTRAL PARK POND VIII,FINE ART,1999,MONOTYPE,I:\Image\mitty centarl park pond viii.jpg,false,0,,3415,2518,,,
A-021305,CENTRAL PARK POND III,FINE ART,1999,MONOTYPE,I:\Image\MITTY CENTRAL PARK POND III.jpg,false,0,,3415,2518,,,
A-021306,CENTRAL PARK POND I,FINE ART,1999,MONOTYPE,I:\Image\mitty central parkpond i.jpg,false,0,,3415,2518,,,
A-021307,"RIVER, FALL",FINE ART,2003,MONOTYPE,I:\Image\URBASKA RIVER FALL.jpg,false,0,,3416,2518,,,
A-021308,STRONG REDISH LIGHT,FINE ART,2003,MONOTYPE,I:\Image\URBASKA STRONG REDISH LIGHT.jpg,false,0,,3416,2518,,,
A-021309,"LAKE, GREENISH LIGHT",FINE ART,2003,MONOTYPE,I:\Image\URBASKA LAKE GREENISH LIGHT.jpg,false,0,,3416,2518,,,
A-021310,CALM WATER EVENING,FINE ART,2003,MONOTYPE,I:\Image\URBASKA CALM WATER EVENING.jpg,false,0,,3416,2518,,,
A-021311,SMALL CREEK II,FINE ART,2003,MONOTYPE,I:\Image\URBASKA SMALL CREEK II.jpg,false,0,,3416,2518,,,
A-021312,DRIED GRASSES OHIO MEADOW,FINE ART,2001,MONOTYPE,I:\Image\miller dried grasses 21312.jpg,false,0,,3417,2518,,,
A-021313,REFLECTIONS FIRE ISLAND,FINE ART,2001,MONOTYPE,I:\Image\miller reflections fire lake 21313.jpg,false,0,,3417,2518,,,
A-021314,THE PASSAGE,FINE ART,1990,AQUATINT WITH WATERCOLOR,I:\Image\010704.jpg,true,3501,3501,2083,3501,,,
A-021315,PERSEPHONE SUITE / BOY WITH FROG,FINE ART,2007,PIGMENT PRINT,I:\Image\SHORR BOY W FROG.jpg,false,0,,107,2518,,,
A-021316,MAGNOLIA YELLOW LIGHT,FINE ART,2001,MONOTYPE,I:\Image\CRADDOCK MAGNOLIA YELLOW LIGHT.jpg,false,0,,3418,2518,,,
A-021317,SEPTEMBER SONG,FINE ART,1998,MONOTYPE,I:\Image\CRADDOCK SEPTEMBER SONG.jpg,false,0,,3418,2518,,,
A-021318,NORMANDY COAST I,FINE ART,1998,OIL PASTEL,I:\Image\CRADDOCK NORMANDY COAST I.jpg,false,0,,3418,2518,,,
A-021319,CADBURY,FINE ART,2001,MONOTYPE,I:\Image\brown cadbury 21319.jpg,false,0,,3419,2518,,,
A-021320,MALCOLM,FINE ART,2001,MONOTYPE,I:\Image\brown malcolm 21320.jpg,false,0,,3419,2518,,,
A-021321,ANOTINETTE I,FINE ART,2001,MONOTYPE,I:\Image\BROWN ANOTINETTE I.jpg,false,0,,3419,2518,,,
A-021322,ANOTINETTE II,FINE ART,2001,MONOTYPE,I:\Image\brown antionette ii.jpg,false,0,,3419,2518,,,
A-021323,SEAL BALLET I,FINE ART,1990,MONOTYPE,I:\Image\brown seal ballet i 21323.jpg,false,0,,3419,2518,,,
A-021324,SEAL BALLET II,FINE ART,1990,MONOTYPE,I:\Image\brown seal ballet ii 21323.jpg,false,0,,3419,2518,,,
A-021325,TURTLE WITH KELP BEDS,FINE ART,1990,MONOTYPE,I:\Image\brown turtle with kelpbeds 21325.jpg,false,0,,3419,2518,,,
A-021326,WHALE PAIR,FINE ART,1990,MONOTYPE,I:\Image\brown whale pair 21326.jpg,false,0,,3419,2518,,,
A-021327,VERY SUBJECTIVE I,FINE ART,1996,MONOTYPE WITH COLLAGE,I:\Image\costan very subjective 21327.jpg,false,0,,44,2518,,,
A-021328,STRIP,FINE ART,1996,MONOTYPE WITH CHINE COLLE,I:\Image\costan strip 21328.jpg,false,0,,44,2518,,,
A-021329,NOCTURN 4,FINE ART,,MIXED MEDIA,,false,3543,3543,2386,3543,D3,,
A-021331,GOLDEN MOON,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip golden moon.jpg,false,0,,3452,2518,A1,,
A-021332,SHIP SIDE,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip ship side.jpg,false,0,,3452,2518,A1,,
A-021333,TOYKO FISH - SUNDAY PAPER,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip tokyo fish sunday paper.jpg,false,0,,3452,2518,A1,,
A-021334,OVER BLOSSOM,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip over blossom.jpg,false,0,,3452,2518,A1,,
A-021335,PATCHES,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip patches.jpg,false,0,,3452,2518,A1,,
A-021336,FLOWERS PRESSED AND FOLDED,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckilliP flowers pressed and folded.jpg,false,0,,3452,2518,A1,,
A-021337,MOON CRACKLE,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip moon crackle.jpg,false,0,,3452,2518,A1,,
A-021338,SUNCRACKLE,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip sun crackle.jpg,false,0,,3452,2518,A1,,
A-021339,3 RING CURCUIT,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip 3 ring curcuit.jpg,false,0,,3452,2518,A1,,
A-021340,GLACKENS FIELD,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip glacken's field.jpg,false,0,,3452,2518,A1,,
A-021341,RED CIRCLE SQUARE,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip red circle square.jpg,false,0,,3452,2518,A1,,
A-021342,SPACE BELOW,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip space below.jpg,false,0,,3452,2518,,,
A-021343,GUSTAVS GARDEN,FINE ART,2006,PAINTING ON PAPER,I:\poster images for web\gal pro poster images\mckillip gustov's garden.jpg,false,0,,3452,2518,A1,,
